10/12/1999, 39.63 
10/13/1999, 40.50 
10/14/1999, 43.63 
10/15/1999, 42.50 
10/18/1999, 42.13 
10/19/1999, 42.75 
10/20/1999, 44.13 
10/21/1999, 44.69 
10/22/1999, 44.63 
10/25/1999, 44.19 
10/26/1999, 44.88 
10/27/1999, 44.88 
10/28/1999, 45.75 
10/29/1999, 46.06 
11/1/1999, 44.63 
11/2/1999, 43.38 
11/3/1999, 43.25 
11/4/1999, 43.38 
11/5/1999, 44.31 
11/8/1999, 44.19 
11/9/1999, 41.44 
11/10/1999, 41.75 
11/11/1999, 41.13 
11/12/1999, 41.31 
11/15/1999, 40.13 
11/16/1999, 41.38 
11/17/1999, 42.56 
11/18/1999, 43.00 
11/19/1999, 43.69 
11/22/1999, 41.88 
11/23/1999, 41.68 
11/24/1999, 41.06 
11/26/1999, 41.06 
11/29/1999, 40.88 
11/30/1999, 40.63 
12/1/1999, 41.50 
12/2/1999, 40.13 
12/3/1999, 40.38 
12/6/1999, 38.56 
12/7/1999, 37.94 
12/8/1999, 37.25 
12/9/1999, 37.81 
12/10/1999, 39.13 
12/13/1999, 38.19 
12/14/1999, 38.50 
12/15/1999, 38.75 
12/16/1999, 39.69 
12/17/1999, 38.31 
12/20/1999, 38.41 
12/21/1999, 38.69 
12/22/1999, 39.38 
12/23/1999, 41.19 
12/27/1999, 41.44 
12/28/1999, 41.31 
12/29/1999, 41.00 
12/30/1999, 41.25 
12/31/1999, 41.44 
1/3/2000, 40.19 
1/4/2000, 40.13 
1/5/2000, 42.63 
1/6/2000, 43.06 
1/7/2000, 44.31 
1/10/2000, 43.69 
1/11/2000, 42.88 
1/12/2000, 43.06 
1/13/2000, 42.38 
1/14/2000, 44.00 
1/18/2000, 45.00 
1/19/2000, 47.63 
1/20/2000, 46.50 
1/21/2000, 45.69 
1/24/2000, 44.31 
1/25/2000, 45.69 
1/26/2000, 46.19 
1/27/2000, 45.06 
1/28/2000, 44.63 
1/31/2000, 44.50 
2/1/2000, 43.75 
2/2/2000, 44.63 
2/3/2000, 43.44 
2/4/2000, 44.00 
2/7/2000, 41.81 
2/8/2000, 41.00 
2/9/2000, 39.00 
2/10/2000, 39.75 
2/11/2000, 39.88 
2/14/2000, 38.25 
2/15/2000, 38.50 
2/16/2000, 37.25 
2/17/2000, 37.50 
2/18/2000, 36.00 
2/22/2000, 38.88 
2/23/2000, 37.13 
2/24/2000, 36.56 
2/25/2000, 37.81 
2/28/2000, 37.00 
2/29/2000, 36.94 
3/1/2000, 36.31 
3/2/2000, 35.94 
3/3/2000, 35.94 
3/6/2000, 35.13 
3/7/2000, 34.75 
3/8/2000, 33.38 
3/9/2000, 33.75 
3/10/2000, 32.38 
3/13/2000, 32.63 
3/14/2000, 33.06 
3/15/2000, 34.88 
3/16/2000, 35.63 
3/17/2000, 38.00 
3/20/2000, 37.00 
3/21/2000, 36.56 
3/22/2000, 36.25 
3/23/2000, 35.13 
3/24/2000, 36.00 
3/27/2000, 37.13 
3/28/2000, 38.00 
3/29/2000, 37.88 
3/30/2000, 38.63 
3/31/2000, 37.81 
4/3/2000, 37.19 
4/4/2000, 37.31 
4/5/2000, 36.06 
4/6/2000, 36.13 
4/7/2000, 35.69 
4/10/2000, 35.06 
4/11/2000, 35.69 
4/12/2000, 37.63 
4/13/2000, 37.00 
4/14/2000, 35.38 
4/17/2000, 35.31 
4/18/2000, 34.75 
4/19/2000, 37.25 
4/20/2000, 40.06 
4/24/2000, 37.88 
4/25/2000, 39.00 
4/26/2000, 39.94 
4/27/2000, 39.81 
4/28/2000, 39.69 
5/1/2000, 39.06 
5/2/2000, 37.94 
5/3/2000, 37.31 
5/4/2000, 38.19 
5/5/2000, 39.50 
5/8/2000, 38.25 
5/9/2000, 38.31 
5/10/2000, 36.88 
5/11/2000, 37.31 
5/12/2000, 37.19 
5/15/2000, 37.19 
5/16/2000, 37.38 
5/17/2000, 37.38 
5/18/2000, 37.63 
5/19/2000, 36.94 
5/22/2000, 36.56 
5/23/2000, 37.13 
5/24/2000, 38.88 
5/25/2000, 38.38 
5/26/2000, 38.25 
5/30/2000, 39.56 
5/31/2000, 39.06 
6/1/2000, 40.25 
6/2/2000, 39.88 
6/5/2000, 38.94 
6/6/2000, 39.88 
6/7/2000, 38.56 
6/8/2000, 38.19 
6/9/2000, 39.19 
6/12/2000, 38.13 
6/13/2000, 38.81 
6/14/2000, 38.81 
6/15/2000, 40.38 
6/16/2000, 39.25 
6/19/2000, 39.00 
6/20/2000, 39.31 
6/21/2000, 39.81 
6/22/2000, 38.94 
6/23/2000, 39.88 
6/26/2000, 39.75 
6/27/2000, 40.00 
6/28/2000, 40.54 
6/29/2000, 40.94 
6/30/2000, 41.81 
7/3/2000, 41.69 
7/5/2000, 42.81 
7/6/2000, 43.00 
7/7/2000, 43.75 
7/10/2000, 43.00 
7/11/2000, 44.31 
7/12/2000, 43.88 
7/13/2000, 44.56 
7/14/2000, 44.44 
7/17/2000, 43.97 
7/18/2000, 45.13 
7/19/2000, 45.88 
7/20/2000, 46.06 
7/21/2000, 46.81 
7/24/2000, 48.13 
7/25/2000, 48.63 
7/26/2000, 48.00 
7/27/2000, 48.25 
7/28/2000, 48.81 
7/31/2000, 48.81 
8/1/2000, 48.69 
8/2/2000, 49.88 
8/3/2000, 49.00 
8/4/2000, 49.00 
8/7/2000, 49.06 
8/8/2000, 48.56 
8/9/2000, 47.75 
8/10/2000, 48.88 
8/11/2000, 49.63 
8/14/2000, 49.50 
8/15/2000, 47.25 
8/16/2000, 46.19 
8/17/2000, 45.88 
8/18/2000, 45.69 
8/21/2000, 47.75 
8/22/2000, 49.31 
8/23/2000, 50.56 
8/24/2000, 53.63 
8/25/2000, 54.13 
8/28/2000, 53.25 
8/29/2000, 52.31 
8/30/2000, 52.50 
8/31/2000, 53.64 
9/1/2000, 54.75 
9/5/2000, 55.44 
9/6/2000, 57.81 
9/7/2000, 58.50 
9/8/2000, 58.13 
9/11/2000, 58.63 
9/12/2000, 59.00 
9/13/2000, 59.44 
9/14/2000, 58.38 
9/15/2000, 56.88 
9/18/2000, 56.94 
9/19/2000, 56.75 
9/20/2000, 59.06 
9/21/2000, 60.00 
9/22/2000, 63.50 
